date	numberOfDocuments
2019-03-11T00:00:00.000+0000	188030
2019-03-12T00:00:00.000+0000	202431
2019-03-13T00:00:00.000+0000	219514
2019-03-14T00:00:00.000+0000	212258
2019-03-15T00:00:00.000+0000	215009
2019-03-16T00:00:00.000+0000	183748
2019-03-17T00:00:00.000+0000	183628
2019-03-18T00:00:00.000+0000	189182
2019-03-19T00:00:00.000+0000	204082
2019-03-20T00:00:00.000+0000	212662
2019-03-21T00:00:00.000+0000	206515
2019-03-22T00:00:00.000+0000	207796
2019-03-23T00:00:00.000+0000	181994
2019-03-24T00:00:00.000+0000	179939
2019-03-25T00:00:00.000+0000	199112
2019-03-26T00:00:00.000+0000	218233
2019-03-27T00:00:00.000+0000	202775
2019-03-28T00:00:00.000+0000	208879
2019-03-29T00:00:00.000+0000	203282
2019-03-30T00:00:00.000+0000	177309
2019-03-31T00:00:00.000+0000	173087
2019-04-01T00:00:00.000+0000	195862
2019-04-02T00:00:00.000+0000	200041
2019-04-03T00:00:00.000+0000	203978
2019-04-04T00:00:00.000+0000	212009
2019-04-05T00:00:00.000+0000	209378
2019-04-06T00:00:00.000+0000	180602
2019-04-07T00:00:00.000+0000	180258
2019-04-08T00:00:00.000+0000	196301
2019-04-09T00:00:00.000+0000	211467
2019-04-10T00:00:00.000+0000	220443
2019-04-11T00:00:00.000+0000	220486
2019-04-12T00:00:00.000+0000	211845
2019-04-13T00:00:00.000+0000	187497
2019-04-14T00:00:00.000+0000	190394
2019-04-15T00:00:00.000+0000	198957
2019-04-16T00:00:00.000+0000	205406
2019-04-17T00:00:00.000+0000	216531
2019-04-18T00:00:00.000+0000	225851
2019-04-19T00:00:00.000+0000	210607
2019-04-20T00:00:00.000+0000	195639
2019-04-21T00:00:00.000+0000	171875
2019-04-22T00:00:00.000+0000	202139
2019-04-23T00:00:00.000+0000	211613
2019-04-24T00:00:00.000+0000	264489
2019-04-25T00:00:00.000+0000	210040
2019-04-26T00:00:00.000+0000	206480
2019-04-27T00:00:00.000+0000	178564
2019-04-28T00:00:00.000+0000	173448
2019-04-29T00:00:00.000+0000	191417
2019-04-30T00:00:00.000+0000	208183
2019-05-01T00:00:00.000+0000	221655
2019-05-02T00:00:00.000+0000	213702
2019-05-03T00:00:00.000+0000	217305
2019-05-04T00:00:00.000+0000	206988
2019-05-05T00:00:00.000+0000	183258
2019-05-06T00:00:00.000+0000	210805
2019-05-07T00:00:00.000+0000	221621
2019-05-08T00:00:00.000+0000	238661
2019-05-09T00:00:00.000+0000	224510
2019-05-10T00:00:00.000+0000	226186
2019-05-11T00:00:00.000+0000	186620
2019-05-12T00:00:00.000+0000	205698
2019-05-13T00:00:00.000+0000	214597
2019-05-14T00:00:00.000+0000	222532
2019-05-15T00:00:00.000+0000	241266
2019-05-16T00:00:00.000+0000	241593
2019-05-17T00:00:00.000+0000	241774
2019-05-18T00:00:00.000+0000	191314
2019-05-19T00:00:00.000+0000	196748
2019-05-20T00:00:00.000+0000	219961
2019-05-21T00:00:00.000+0000	236013
2019-05-22T00:00:00.000+0000	223573
2019-05-23T00:00:00.000+0000	223435
2019-05-24T00:00:00.000+0000	219291
2019-05-25T00:00:00.000+0000	183611
2019-05-26T00:00:00.000+0000	177506
2019-05-27T00:00:00.000+0000	180283
2019-05-28T00:00:00.000+0000	195897
2019-05-29T00:00:00.000+0000	222137
2019-05-30T00:00:00.000+0000	222403
2019-05-31T00:00:00.000+0000	219153
2019-06-01T00:00:00.000+0000	190901
2019-06-02T00:00:00.000+0000	184470
2019-06-03T00:00:00.000+0000	206781
2019-06-04T00:00:00.000+0000	211768
2019-06-05T00:00:00.000+0000	221260
2019-06-06T00:00:00.000+0000	216694
2019-06-07T00:00:00.000+0000	212103
2019-06-08T00:00:00.000+0000	183903
2019-06-09T00:00:00.000+0000	173225
2019-06-10T00:00:00.000+0000	200247
2019-06-11T00:00:00.000+0000	226504
2019-06-12T00:00:00.000+0000	224372
2019-06-13T00:00:00.000+0000	229333
2019-06-14T00:00:00.000+0000	219093
2019-06-15T00:00:00.000+0000	179088
2019-06-16T00:00:00.000+0000	175116
2019-06-17T00:00:00.000+0000	186611
2019-06-18T00:00:00.000+0000	209894
2019-06-19T00:00:00.000+0000	223736
2019-06-20T00:00:00.000+0000	218715
2019-06-21T00:00:00.000+0000	244336
2019-06-22T00:00:00.000+0000	214321
2019-06-23T00:00:00.000+0000	198166
2019-06-24T00:00:00.000+0000	210986
2019-06-25T00:00:00.000+0000	221509
2019-06-26T00:00:00.000+0000	223530
2019-06-27T00:00:00.000+0000	238679
2019-06-28T00:00:00.000+0000	242470
2019-06-29T00:00:00.000+0000	193223
2019-06-30T00:00:00.000+0000	206601
2019-07-01T00:00:00.000+0000	228473
2019-07-02T00:00:00.000+0000	233735
2019-07-03T00:00:00.000+0000	231465
2019-07-04T00:00:00.000+0000	221217
2019-07-05T00:00:00.000+0000	192509
2019-07-06T00:00:00.000+0000	202887
2019-07-07T00:00:00.000+0000	211906
2019-07-08T00:00:00.000+0000	217984
2019-07-09T00:00:00.000+0000	228946
2019-07-10T00:00:00.000+0000	229453
2019-07-11T00:00:00.000+0000	201545
2019-07-12T00:00:00.000+0000	182613
2019-07-13T00:00:00.000+0000	200651
2019-07-14T00:00:00.000+0000	202732
2019-07-15T00:00:00.000+0000	221200
2019-07-16T00:00:00.000+0000	233374
2019-07-17T00:00:00.000+0000	229419
2019-07-18T00:00:00.000+0000	242668
2019-07-19T00:00:00.000+0000	227974
2019-07-20T00:00:00.000+0000	197728
2019-07-21T00:00:00.000+0000	186190
2019-07-22T00:00:00.000+0000	206145
2019-07-23T00:00:00.000+0000	222223
2019-07-24T00:00:00.000+0000	233408
2019-07-25T00:00:00.000+0000	227785
2019-07-26T00:00:00.000+0000	214588
2019-07-27T00:00:00.000+0000	197848
2019-07-28T00:00:00.000+0000	194598
2019-07-29T00:00:00.000+0000	212009
2019-07-30T00:00:00.000+0000	222300
2019-07-31T00:00:00.000+0000	232205
2019-08-01T00:00:00.000+0000	230287
2019-08-02T00:00:00.000+0000	216454
2019-08-03T00:00:00.000+0000	198674
2019-08-04T00:00:00.000+0000	232033
2019-08-05T00:00:00.000+0000	233124
2019-08-06T00:00:00.000+0000	229763
2019-08-07T00:00:00.000+0000	232574
2019-08-08T00:00:00.000+0000	233821
2019-08-09T00:00:00.000+0000	225034
2019-08-10T00:00:00.000+0000	206833
2019-08-11T00:00:00.000+0000	193704
2019-08-12T00:00:00.000+0000	206008
2019-08-13T00:00:00.000+0000	212542
2019-08-14T00:00:00.000+0000	218448
2019-08-15T00:00:00.000+0000	220546
2019-08-16T00:00:00.000+0000	210246
2019-08-17T00:00:00.000+0000	206008
2019-08-18T00:00:00.000+0000	190996
2019-08-19T00:00:00.000+0000	202938
2019-08-20T00:00:00.000+0000	209429
2019-08-21T00:00:00.000+0000	222481
2019-08-22T00:00:00.000+0000	217546
2019-08-23T00:00:00.000+0000	214983
2019-08-24T00:00:00.000+0000	195708
2019-08-25T00:00:00.000+0000	189801
2019-08-26T00:00:00.000+0000	198992
2019-08-27T00:00:00.000+0000	216230
2019-08-28T00:00:00.000+0000	219643
2019-08-29T00:00:00.000+0000	221389
2019-08-30T00:00:00.000+0000	211957
2019-08-31T00:00:00.000+0000	202878
2019-09-01T00:00:00.000+0000	207160
2019-09-02T00:00:00.000+0000	197315
2019-09-03T00:00:00.000+0000	197143
2019-09-04T00:00:00.000+0000	216841
2019-09-05T00:00:00.000+0000	221492
2019-09-06T00:00:00.000+0000	220993
2019-09-07T00:00:00.000+0000	207675
2019-09-08T00:00:00.000+0000	207323
2019-09-09T00:00:00.000+0000	213505
2019-09-10T00:00:00.000+0000	219480
2019-09-11T00:00:00.000+0000	220907
2019-09-12T00:00:00.000+0000	217563
2019-09-13T00:00:00.000+0000	231267
2019-09-14T00:00:00.000+0000	199112
2019-09-15T00:00:00.000+0000	208664
2019-09-16T00:00:00.000+0000	212138
2019-09-17T00:00:00.000+0000	218792
2019-09-18T00:00:00.000+0000	227235
2019-09-19T00:00:00.000+0000	231517
2019-09-20T00:00:00.000+0000	233322
2019-09-21T00:00:00.000+0000	212636
2019-09-22T00:00:00.000+0000	210943
2019-09-23T00:00:00.000+0000	219523
2019-09-24T00:00:00.000+0000	251704
2019-09-25T00:00:00.000+0000	257757
2019-09-26T00:00:00.000+0000	251979
2019-09-27T00:00:00.000+0000	248076
2019-09-28T00:00:00.000+0000	220512
2019-09-29T00:00:00.000+0000	210831
2019-09-30T00:00:00.000+0000	240226
2019-10-01T00:00:00.000+0000	240269
2019-10-02T00:00:00.000+0000	228121
2019-10-03T00:00:00.000+0000	245282
2019-10-04T00:00:00.000+0000	252710
2019-10-05T00:00:00.000+0000	212215
2019-10-06T00:00:00.000+0000	212868
2019-10-07T00:00:00.000+0000	237071
2019-10-08T00:00:00.000+0000	248205
2019-10-09T00:00:00.000+0000	249589
2019-10-10T00:00:00.000+0000	249322
2019-10-11T00:00:00.000+0000	248102
2019-10-12T00:00:00.000+0000	219704
2019-10-13T00:00:00.000+0000	217305
2019-10-14T00:00:00.000+0000	219557
2019-10-15T00:00:00.000+0000	238421
2019-10-16T00:00:00.000+0000	254619
2019-10-17T00:00:00.000+0000	256888
2019-10-18T00:00:00.000+0000	246098
2019-10-19T00:00:00.000+0000	223985
2019-10-20T00:00:00.000+0000	211656
2019-10-21T00:00:00.000+0000	216127
2019-10-22T00:00:00.000+0000	238455
2019-10-23T00:00:00.000+0000	256501
2019-10-24T00:00:00.000+0000	251498
2019-10-25T00:00:00.000+0000	241309
2019-10-26T00:00:00.000+0000	210968
