date	numberOfDocuments
2019-06-05T00:00:00.000+0000	283
2019-06-06T00:00:00.000+0000	260
2019-06-07T00:00:00.000+0000	383
2019-06-08T00:00:00.000+0000	255
2019-06-09T00:00:00.000+0000	238
2019-06-10T00:00:00.000+0000	232
2019-06-11T00:00:00.000+0000	243
2019-06-12T00:00:00.000+0000	361
2019-06-13T00:00:00.000+0000	337
2019-06-14T00:00:00.000+0000	276
2019-06-15T00:00:00.000+0000	224
2019-06-16T00:00:00.000+0000	158
2019-06-17T00:00:00.000+0000	224
2019-06-18T00:00:00.000+0000	242
2019-06-19T00:00:00.000+0000	200
2019-06-20T00:00:00.000+0000	212
2019-06-21T00:00:00.000+0000	288
2019-06-22T00:00:00.000+0000	184
2019-06-23T00:00:00.000+0000	168
2019-06-24T00:00:00.000+0000	202
2019-06-25T00:00:00.000+0000	466
2019-06-26T00:00:00.000+0000	347
2019-06-27T00:00:00.000+0000	352
2019-06-28T00:00:00.000+0000	218
2019-06-29T00:00:00.000+0000	278
2019-06-30T00:00:00.000+0000	236
2019-07-01T00:00:00.000+0000	211
2019-07-02T00:00:00.000+0000	194
2019-07-03T00:00:00.000+0000	200
2019-07-04T00:00:00.000+0000	162
2019-07-05T00:00:00.000+0000	193
2019-07-06T00:00:00.000+0000	253
2019-07-07T00:00:00.000+0000	220
2019-07-08T00:00:00.000+0000	240
2019-07-09T00:00:00.000+0000	225
2019-07-10T00:00:00.000+0000	205
2019-07-11T00:00:00.000+0000	276
2019-07-12T00:00:00.000+0000	199
2019-07-13T00:00:00.000+0000	154
2019-07-14T00:00:00.000+0000	161
2019-07-15T00:00:00.000+0000	229
2019-07-16T00:00:00.000+0000	284
2019-07-17T00:00:00.000+0000	181
2019-07-18T00:00:00.000+0000	215
2019-07-19T00:00:00.000+0000	245
2019-07-20T00:00:00.000+0000	157
2019-07-21T00:00:00.000+0000	203
2019-07-22T00:00:00.000+0000	232
2019-07-23T00:00:00.000+0000	314
2019-07-24T00:00:00.000+0000	313
2019-07-25T00:00:00.000+0000	763
2019-07-26T00:00:00.000+0000	315
2019-07-27T00:00:00.000+0000	224
2019-07-28T00:00:00.000+0000	316
2019-07-29T00:00:00.000+0000	372
2019-07-30T00:00:00.000+0000	200
2019-07-31T00:00:00.000+0000	229
2019-08-01T00:00:00.000+0000	288
2019-08-02T00:00:00.000+0000	232
2019-08-03T00:00:00.000+0000	201
2019-08-04T00:00:00.000+0000	586
2019-08-05T00:00:00.000+0000	709
2019-08-06T00:00:00.000+0000	374
2019-08-07T00:00:00.000+0000	190
2019-08-08T00:00:00.000+0000	271
2019-08-09T00:00:00.000+0000	360
2019-08-10T00:00:00.000+0000	7609
2019-08-11T00:00:00.000+0000	3649
2019-08-12T00:00:00.000+0000	1431
2019-08-13T00:00:00.000+0000	807
2019-08-14T00:00:00.000+0000	560
2019-08-15T00:00:00.000+0000	873
2019-08-16T00:00:00.000+0000	592
2019-08-17T00:00:00.000+0000	469
2019-08-18T00:00:00.000+0000	343
2019-08-19T00:00:00.000+0000	413
2019-08-20T00:00:00.000+0000	392
2019-08-21T00:00:00.000+0000	368
2019-08-22T00:00:00.000+0000	341
2019-08-23T00:00:00.000+0000	285
2019-08-24T00:00:00.000+0000	232
2019-08-25T00:00:00.000+0000	186
2019-08-26T00:00:00.000+0000	191
2019-08-27T00:00:00.000+0000	336
2019-08-28T00:00:00.000+0000	307
2019-08-29T00:00:00.000+0000	447
2019-08-30T00:00:00.000+0000	294
2019-08-31T00:00:00.000+0000	168
2019-09-01T00:00:00.000+0000	349
2019-09-02T00:00:00.000+0000	317
2019-09-03T00:00:00.000+0000	442
2019-09-04T00:00:00.000+0000	418
2019-09-05T00:00:00.000+0000	325
2019-09-06T00:00:00.000+0000	305
2019-09-07T00:00:00.000+0000	232
2019-09-08T00:00:00.000+0000	322
2019-09-09T00:00:00.000+0000	436
2019-09-10T00:00:00.000+0000	1255
2019-09-11T00:00:00.000+0000	1125
2019-09-12T00:00:00.000+0000	514
2019-09-13T00:00:00.000+0000	434
2019-09-14T00:00:00.000+0000	364
2019-09-15T00:00:00.000+0000	260
2019-09-16T00:00:00.000+0000	204
2019-09-17T00:00:00.000+0000	231
2019-09-18T00:00:00.000+0000	251
2019-09-19T00:00:00.000+0000	316
2019-09-20T00:00:00.000+0000	357
2019-09-21T00:00:00.000+0000	287
2019-09-22T00:00:00.000+0000	229
