date	numberOfDocuments
2019-04-30T00:00:00.000+0000	288346
2019-05-01T00:00:00.000+0000	311382
2019-05-02T00:00:00.000+0000	291862
2019-05-03T00:00:00.000+0000	288771
2019-05-04T00:00:00.000+0000	252926
2019-05-05T00:00:00.000+0000	235682
2019-05-06T00:00:00.000+0000	280143
2019-05-07T00:00:00.000+0000	301030
2019-05-08T00:00:00.000+0000	312714
2019-05-09T00:00:00.000+0000	311577
2019-05-10T00:00:00.000+0000	301294
2019-05-11T00:00:00.000+0000	250399
2019-05-12T00:00:00.000+0000	241977
2019-05-13T00:00:00.000+0000	276398
2019-05-14T00:00:00.000+0000	291460
2019-05-15T00:00:00.000+0000	315472
2019-05-16T00:00:00.000+0000	317160
2019-05-17T00:00:00.000+0000	312105
2019-05-18T00:00:00.000+0000	250514
2019-05-19T00:00:00.000+0000	246090
2019-05-20T00:00:00.000+0000	287358
2019-05-21T00:00:00.000+0000	298755
2019-05-22T00:00:00.000+0000	303052
2019-05-23T00:00:00.000+0000	301076
2019-05-24T00:00:00.000+0000	298215
2019-05-25T00:00:00.000+0000	250686
2019-05-26T00:00:00.000+0000	235819
2019-05-27T00:00:00.000+0000	236417
2019-05-28T00:00:00.000+0000	261290
2019-05-29T00:00:00.000+0000	304327
2019-05-30T00:00:00.000+0000	301823
2019-05-31T00:00:00.000+0000	298422
2019-06-01T00:00:00.000+0000	249721
2019-06-02T00:00:00.000+0000	240645
2019-06-03T00:00:00.000+0000	294321
2019-06-04T00:00:00.000+0000	311726
2019-06-05T00:00:00.000+0000	307935
2019-06-06T00:00:00.000+0000	312473
2019-06-07T00:00:00.000+0000	292034
2019-06-08T00:00:00.000+0000	245447
2019-06-09T00:00:00.000+0000	232281
2019-06-10T00:00:00.000+0000	271527
2019-06-11T00:00:00.000+0000	309314
2019-06-12T00:00:00.000+0000	298342
2019-06-13T00:00:00.000+0000	308509
2019-06-14T00:00:00.000+0000	300272
2019-06-15T00:00:00.000+0000	237278
2019-06-16T00:00:00.000+0000	232051
2019-06-17T00:00:00.000+0000	252547
2019-06-18T00:00:00.000+0000	283831
2019-06-19T00:00:00.000+0000	295148
2019-06-20T00:00:00.000+0000	287783
2019-06-21T00:00:00.000+0000	292919
2019-06-22T00:00:00.000+0000	250100
2019-06-23T00:00:00.000+0000	235728
2019-06-24T00:00:00.000+0000	274077
2019-06-25T00:00:00.000+0000	295194
2019-06-26T00:00:00.000+0000	297032
2019-06-27T00:00:00.000+0000	320929
2019-06-28T00:00:00.000+0000	319228
2019-06-29T00:00:00.000+0000	248032
2019-06-30T00:00:00.000+0000	252834
2019-07-01T00:00:00.000+0000	287347
2019-07-02T00:00:00.000+0000	304994
2019-07-03T00:00:00.000+0000	307073
2019-07-04T00:00:00.000+0000	290782
2019-07-05T00:00:00.000+0000	252042
2019-07-06T00:00:00.000+0000	261623
2019-07-07T00:00:00.000+0000	270975
2019-07-08T00:00:00.000+0000	288151
2019-07-09T00:00:00.000+0000	307085
2019-07-10T00:00:00.000+0000	309164
2019-07-11T00:00:00.000+0000	269631
2019-07-12T00:00:00.000+0000	262382
2019-07-13T00:00:00.000+0000	265070
2019-07-14T00:00:00.000+0000	267230
2019-07-15T00:00:00.000+0000	295757
2019-07-16T00:00:00.000+0000	315644
2019-07-17T00:00:00.000+0000	312726
2019-07-18T00:00:00.000+0000	330579
2019-07-19T00:00:00.000+0000	302949
2019-07-20T00:00:00.000+0000	261646
2019-07-21T00:00:00.000+0000	253225
2019-07-22T00:00:00.000+0000	270389
2019-07-23T00:00:00.000+0000	290816
2019-07-24T00:00:00.000+0000	311692
2019-07-25T00:00:00.000+0000	312967
2019-07-26T00:00:00.000+0000	296664
2019-07-27T00:00:00.000+0000	266897
2019-07-28T00:00:00.000+0000	252271
2019-07-29T00:00:00.000+0000	283130
2019-07-30T00:00:00.000+0000	299927
2019-07-31T00:00:00.000+0000	313691
2019-08-01T00:00:00.000+0000	314173
2019-08-02T00:00:00.000+0000	297423
2019-08-03T00:00:00.000+0000	257683
2019-08-04T00:00:00.000+0000	304706
2019-08-05T00:00:00.000+0000	319504
2019-08-06T00:00:00.000+0000	311094
2019-08-07T00:00:00.000+0000	314369
2019-08-08T00:00:00.000+0000	316506
2019-08-09T00:00:00.000+0000	312140
2019-08-10T00:00:00.000+0000	271458
2019-08-11T00:00:00.000+0000	252260
2019-08-12T00:00:00.000+0000	278006
2019-08-13T00:00:00.000+0000	288599
2019-08-14T00:00:00.000+0000	297526
2019-08-15T00:00:00.000+0000	294665
2019-08-16T00:00:00.000+0000	286060
2019-08-17T00:00:00.000+0000	245344
2019-08-18T00:00:00.000+0000	243965
2019-08-19T00:00:00.000+0000	273618
2019-08-20T00:00:00.000+0000	283981
2019-08-21T00:00:00.000+0000	304350
2019-08-22T00:00:00.000+0000	294975
2019-08-23T00:00:00.000+0000	295665
2019-08-24T00:00:00.000+0000	260164
2019-08-25T00:00:00.000+0000	252995
2019-08-26T00:00:00.000+0000	267965
2019-08-27T00:00:00.000+0000	288886
2019-08-28T00:00:00.000+0000	298066
2019-08-29T00:00:00.000+0000	288634
2019-08-30T00:00:00.000+0000	292597
2019-08-31T00:00:00.000+0000	266104
2019-09-01T00:00:00.000+0000	258429
2019-09-02T00:00:00.000+0000	257901
2019-09-03T00:00:00.000+0000	264553
2019-09-04T00:00:00.000+0000	300628
2019-09-05T00:00:00.000+0000	300490
2019-09-06T00:00:00.000+0000	294700
2019-09-07T00:00:00.000+0000	274456
2019-09-08T00:00:00.000+0000	300743
2019-09-09T00:00:00.000+0000	285796
2019-09-10T00:00:00.000+0000	290908
2019-09-11T00:00:00.000+0000	299973
2019-09-12T00:00:00.000+0000	297572
2019-09-13T00:00:00.000+0000	320745
2019-09-14T00:00:00.000+0000	267793
2019-09-15T00:00:00.000+0000	285451
2019-09-16T00:00:00.000+0000	287519
2019-09-17T00:00:00.000+0000	297020
2019-09-18T00:00:00.000+0000	297963
2019-09-19T00:00:00.000+0000	293183
2019-09-20T00:00:00.000+0000	318068
2019-09-21T00:00:00.000+0000	274215
2019-09-22T00:00:00.000+0000	280005
2019-09-23T00:00:00.000+0000	293528
2019-09-24T00:00:00.000+0000	329821
2019-09-25T00:00:00.000+0000	338265
2019-09-26T00:00:00.000+0000	333130
2019-09-27T00:00:00.000+0000	338702
2019-09-28T00:00:00.000+0000	293424
2019-09-29T00:00:00.000+0000	281522
2019-09-30T00:00:00.000+0000	313335
2019-10-01T00:00:00.000+0000	324777
2019-10-02T00:00:00.000+0000	294861
2019-10-03T00:00:00.000+0000	322250
2019-10-04T00:00:00.000+0000	351432
2019-10-05T00:00:00.000+0000	269976
2019-10-06T00:00:00.000+0000	269424
2019-10-07T00:00:00.000+0000	314311
2019-10-08T00:00:00.000+0000	322755
2019-10-09T00:00:00.000+0000	331269
2019-10-10T00:00:00.000+0000	330441
2019-10-11T00:00:00.000+0000	326616
2019-10-12T00:00:00.000+0000	271285
2019-10-13T00:00:00.000+0000	294884
2019-10-14T00:00:00.000+0000	305924
2019-10-15T00:00:00.000+0000	320228
2019-10-16T00:00:00.000+0000	346124
2019-10-17T00:00:00.000+0000	341115
2019-10-18T00:00:00.000+0000	321400
2019-10-19T00:00:00.000+0000	288771
2019-10-20T00:00:00.000+0000	279362
2019-10-21T00:00:00.000+0000	288726
